date,Bitcoin,Tesla,Apple,Gold,Oil,stock,call,put,stock up,stock down,bear market,bull market,recession,Bitcoin%,Tesla%,Apple%,Gold%,Oil%,stock%,call%,put%,stock up%,stock down%,bear market%,bull market%,recession%
2018-09-16,3,3,44,24,22,21,42,23,14,7,6,6,51,0.09999999999998899,-24.9,-6.282978723404254,-3.9000000000000035,0.09999999999998899,-15.900000000000002,-8.595652173913049,4.64545454545453,-17.547058823529415,-22.12222222222222,-24.9,20.099999999999984,8.61063829787232
2018-09-17,3,4,42,23,22,51,46,22,27,15,11,9,66,0.09999999999998899,33.433333333333316,-4.445454545454542,-4.066666666666663,0.09999999999998899,142.95714285714283,9.623809523809523,-4.247826086956518,92.95714285714286,114.38571428571427,83.43333333333331,50.09999999999999,29.51176470588235
2018-09-18,3,4,41,22,22,55,47,21,27,13,8,9,57,0.09999999999998899,0.09999999999998899,-2.2809523809523835,-4.247826086956518,0.09999999999998899,7.943137254901944,2.2739130434782595,-4.445454545454542,0.09999999999998899,-13.23333333333333,-27.172727272727272,0.09999999999998899,-13.536363636363635
2018-09-19,3,4,40,22,22,58,46,22,32,15,10,9,55,0.09999999999998899,0.09999999999998899,-2.3390243902439045,0.09999999999998899,0.09999999999998899,5.554545454545434,-2.027659574468088,4.861904761904756,18.6185185185185,15.484615384615363,25.099999999999987,0.09999999999998899,-3.408771929824561
2018-09-20,3,4,39,23,23,60,46,22,29,16,11,12,53,0.09999999999998899,0.09999999999998899,-2.400000000000002,4.64545454545453,4.64545454545453,3.5482758620689614,0.09999999999998899,0.09999999999998899,-9.275,6.766666666666654,10.099999999999998,33.433333333333316,-3.5363636363636375
2018-09-21,4,4,45,24,22,56,44,22,27,12,7,8,40,33.433333333333316,0.09999999999998899,15.484615384615363,4.447826086956508,-4.247826086956518,-6.566666666666665,-4.247826086956518,0.09999999999998899,-6.796551724137934,-24.9,-36.263636363636365,-33.233333333333334,-24.428301886792447
2018-09-22,3,3,48,25,22,25,41,22,14,7,7,6,36,-24.9,-24.9,6.766666666666654,4.266666666666663,0.09999999999998899,-55.25714285714285,-6.718181818181823,0.09999999999998899,-48.04814814814815,-41.56666666666666,0.09999999999998899,-24.9,-9.899999999999999
2018-09-23,3,3,46,24,22,21,39,23,18,7,8,4,49,0.09999999999998899,0.09999999999998899,-4.066666666666663,-3.9000000000000035,0.09999999999998899,-15.900000000000002,-4.77804878048781,4.64545454545453,28.67142857142857,0.09999999999998899,14.385714285714268,-33.233333333333334,36.21111111111111
2018-09-24,3,4,40,23,23,50,46,21,21,18,8,10,63,0.09999999999998899,33.433333333333316,-12.943478260869568,-4.066666666666663,4.64545454545453,138.1952380952381,18.04871794871794,-8.595652173913049,16.766666666666662,157.24285714285716,0.09999999999998899,150.1,28.67142857142857
2018-09-25,3,3,40,22,22,53,45,21,21,13,9,7,55,0.09999999999998899,-24.9,0.09999999999998899,-4.247826086956518,-4.247826086956518,6.099999999999994,-2.0739130434782593,0.09999999999998899,0.09999999999998899,-27.677777777777777,12.599999999999989,-29.900000000000006,-12.598412698412698
2018-09-26,3,4,38,23,23,52,45,22,24,16,7,9,56,0.09999999999998899,33.433333333333316,-4.900000000000004,4.64545454545453,4.64545454545453,-1.7867924528301882,0.09999999999998899,4.861904761904756,14.385714285714268,23.176923076923075,-22.12222222222222,28.67142857142857,1.9181818181817967
2018-09-27,3,5,37,23,21,51,44,21,27,13,7,8,48,0.09999999999998899,25.099999999999987,-2.531578947368418,0.09999999999998899,-8.595652173913049,-1.8230769230769273,-2.1222222222222253,-4.445454545454542,12.599999999999989,-18.65,0.09999999999998899,-11.011111111111116,-14.18571428571429
2018-09-28,3,8,38,22,22,53,46,20,27,13,8,9,43,0.09999999999998899,60.099999999999994,2.8027027027026863,-4.247826086956518,4.861904761904756,4.021568627450978,4.64545454545453,-4.661904761904767,0.09999999999998899,0.09999999999998899,14.385714285714268,12.599999999999989,-10.316666666666663
2018-09-29,3,5,43,24,23,26,41,21,18,7,5,5,42,0.09999999999998899,-37.4,13.25789473684209,9.190909090909072,4.64545454545453,-50.843396226415095,-10.769565217391309,5.099999999999993,-33.233333333333334,-46.05384615384616,-37.4,-44.34444444444444,-2.2255813953488413
2018-09-30,3,7,42,24,22,23,41,23,14,5,6,5,40,0.09999999999998899,40.09999999999998,-2.2255813953488413,0.09999999999998899,-4.247826086956518,-11.438461538461542,0.09999999999998899,9.623809523809523,-22.12222222222222,-28.471428571428568,20.099999999999984,0.09999999999998899,-4.661904761904767
2018-10-01,3,7,38,23,23,55,46,21,23,14,10,11,53,0.09999999999998899,0.09999999999998899,-9.423809523809524,-4.066666666666663,4.64545454545453,139.23043478260868,12.295121951219512,-8.595652173913049,64.38571428571427,180.09999999999997,66.76666666666667,120.10000000000001,32.59999999999999
2018-10-02,3,6,36,24,23,68,48,22,29,21,10,11,51,0.09999999999998899,-14.18571428571429,-5.163157894736847,4.447826086956508,0.09999999999998899,23.73636363636362,4.447826086956508,4.861904761904756,26.186956521739123,50.09999999999999,0.09999999999998899,0.09999999999998899,-3.6735849056603764
2018-10-03,5,7,58,37,36,76,65,30,23,12,6,6,47,66.76666666666667,16.766666666666662,61.21111111111111,54.266666666666666,56.621739130434776,11.864705882352933,35.516666666666666,36.46363636363634,-20.58965517241379,-42.75714285714286,-39.900000000000006,-45.35454545454546,-7.743137254901966
2018-10-03,5,7,58,37,36,76,65,30,27,14,7,7,54,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,17.491304347826087,16.766666666666662,16.766666666666662,16.766666666666662,14.993617021276595
2018-10-03,5,7,58,37,36,55,47,21,23,12,6,6,47,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,-27.531578947368416,-27.592307692307692,-29.900000000000006,-14.714814814814813,-14.18571428571429,-14.18571428571429,-14.18571428571429,-12.862962962962964
2018-10-03,5,7,58,37,36,55,47,21,27,14,7,7,54,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,17.491304347826087,16.766666666666662,16.766666666666662,16.766666666666662,14.993617021276595
2018-10-03,3,4,36,23,22,76,65,30,23,12,6,6,47,-39.900000000000006,-42.75714285714286,-37.83103448275862,-37.73783783783784,-38.788888888888884,38.281818181818174,38.39787234042553,42.95714285714285,-14.714814814814813,-14.18571428571429,-14.18571428571429,-14.18571428571429,-12.862962962962964
2018-10-03,3,4,36,23,22,76,65,30,27,14,7,7,54,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,17.491304347826087,16.766666666666662,16.766666666666662,16.766666666666662,14.993617021276595
2018-10-03,3,4,36,23,22,55,47,21,23,12,6,6,47,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,-27.531578947368416,-27.592307692307692,-29.900000000000006,-14.714814814814813,-14.18571428571429,-14.18571428571429,-14.18571428571429,-12.862962962962964
2018-10-03,3,4,36,23,22,55,47,21,27,14,7,7,54,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,0.09999999999998899,17.491304347826087,16.766666666666662,16.766666666666662,16.766666666666662,14.993617021276595
2018-10-04,5,7,58,38,37,77,67,30,18,26,9,5,49,66.76666666666667,75.1,61.21111111111111,65.31739130434782,68.28181818181818,40.09999999999998,42.65319148936169,42.95714285714285,-33.233333333333334,85.81428571428572,28.67142857142857,-28.471428571428568,-9.159259259259256
2018-10-05,5,7,60,39,37,73,64,29,23,24,10,9,37,0.09999999999998899,0.09999999999998899,3.5482758620689614,2.731578947368418,0.09999999999998899,-5.094805194805197,-4.377611940298509,-3.2333333333333325,27.87777777777776,-7.592307692307687,11.211111111111105,80.1,-24.38979591836735
2018-10-06,4,6,64,40,37,33,60,30,16,9,8,5,32,-19.899999999999995,-14.18571428571429,6.766666666666654,2.664102564102544,0.09999999999998899,-54.69452054794522,-6.15,3.5482758620689614,-30.334782608695654,-62.4,-19.899999999999995,-44.34444444444444,-13.413513513513509
2018-10-07,4,6,63,37,35,29,55,30,13,6,6,5,32,0.09999999999998899,0.09999999999998899,-1.4625,-7.399999999999995,-5.305405405405406,-12.021212121212121,-8.233333333333338,0.09999999999998899,-18.65,-33.233333333333334,-24.9,0.09999999999998899,0.09999999999998899
2018-10-08,5,7,60,36,37,62,61,30,21,16,9,6,45,25.099999999999987,16.766666666666662,-4.661904761904767,-2.602702702702697,5.814285714285705,113.89310344827584,11.0090909090909,0.09999999999998899,61.63846153846153,166.76666666666665,50.09999999999999,20.099999999999984,40.72499999999999
2018-10-09,5,7,56,38,37,71,71,29,21,15,8,9,55,0.09999999999998899,0.09999999999998899,-6.566666666666665,5.655555555555547,0.09999999999998899,14.616129032258062,16.493442622950806,-3.2333333333333325,0.09999999999998899,-6.15,-11.011111111111116,50.09999999999999,22.322222222222223
2018-10-10,5,7,55,38,36,85,69,29,28,49,14,14,59,0.09999999999998899,0.09999999999998899,-1.6857142857142904,0.09999999999998899,-2.602702702702697,19.818309859154915,-2.7169014084507004,0.09999999999998899,33.433333333333316,226.76666666666665,75.1,55.655555555555544,7.372727272727264
2018-10-11,7,7,56,39,37,100,74,30,32,48,22,17,63,40.09999999999998,0.09999999999998899,1.9181818181817967,2.731578947368418,2.877777777777757,17.747058823529404,7.346376811594202,3.5482758620689614,14.385714285714268,-1.9408163265306144,57.242857142857126,21.528571428571407,6.879661016949146
2018-10-12,5,6,58,39,36,86,80,30,25,23,14,11,47,-28.471428571428568,-14.18571428571429,3.67142857142857,0.09999999999998899,-2.602702702702697,-13.900000000000002,8.208108108108103,0.09999999999998899,-21.775,-51.983333333333334,-36.263636363636365,-35.19411764705882,-25.296825396825394
2018-10-13,5,6,63,41,38,37,69,29,14,11,9,6,38,0.09999999999998899,0.09999999999998899,8.720689655172409,5.228205128205121,5.655555555555547,-56.876744186046515,-13.649999999999995,-3.2333333333333325,-43.89999999999999,-52.07391304347826,-35.61428571428571,-45.35454545454546,-19.04893617021277
2018-10-14,5,6,67,42,38,32,69,33,16,9,8,7,40,0.09999999999998899,0.09999999999998899,6.449206349206338,2.5390243902438936,0.09999999999998899,-13.413513513513509,0.09999999999998899,13.893103448275856,14.385714285714268,-18.08181818181818,-11.011111111111116,16.766666666666662,5.363157894736825
2018-10-15,6,6,57,39,37,77,71,30,24,15,12,7,53,20.099999999999984,0.09999999999998899,-14.825373134328357,-7.042857142857139,-2.531578947368418,140.725,2.998550724637661,-8.990909090909094,50.09999999999999,66.76666666666667,50.09999999999999,0.09999999999998899,32.59999999999999
2018-10-16,5,6,55,39,38,80,69,30,27,14,8,9,60,-16.566666666666663,0.09999999999998899,-3.408771929824561,0.09999999999998899,2.8027027027026863,3.9961038961038753,-2.7169014084507004,0.09999999999998899,12.599999999999989,-6.566666666666665,-33.233333333333334,28.67142857142857,13.307547169811308
2018-10-17,5,6,56,39,37,82,68,30,22,20,7,11,46,0.09999999999998899,0.09999999999998899,1.9181818181817967,0.09999999999998899,-2.531578947368418,2.59999999999998,-1.3492753623188358,0.09999999999998899,-18.418518518518525,42.95714285714285,-12.4,22.322222222222223,-23.233333333333327
2018-10-18,5,6,55,38,36,75,67,31,22,18,9,7,55,0.09999999999998899,0.09999999999998899,-1.6857142857142904,-2.464102564102566,-2.602702702702697,-8.436585365853656,-1.3705882352941123,3.4333333333333327,0.09999999999998899,-9.899999999999999,28.67142857142857,-36.263636363636365,19.665217391304335
2018-10-19,5,7,59,39,35,71,69,29,25,16,10,8,47,0.09999999999998899,16.766666666666662,7.372727272727264,2.731578947368418,-2.677777777777779,-5.233333333333334,3.0850746268656692,-6.351612903225812,13.736363636363635,-11.011111111111116,11.211111111111105,14.385714285714268,-14.44545454545455
2018-10-20,5,6,61,42,37,33,64,30,11,8,8,6,31,0.09999999999998899,-14.18571428571429,3.4898305084745562,7.792307692307676,5.814285714285705,-53.42112676056339,-7.146376811594202,3.5482758620689614,-55.89999999999999,-49.9,-19.899999999999995,-24.9,-33.94255319148937
2018-10-21,4,6,62,40,36,29,60,32,11,5,6,4,41,-19.899999999999995,0.09999999999998899,1.7393442622950728,-4.661904761904767,-2.602702702702697,-12.021212121212121,-6.15,6.766666666666654,0.09999999999998899,-37.4,-24.9,-33.233333333333334,32.35806451612901
2018-10-22,5,6,55,37,38,67,68,30,18,14,8,8,50,25.099999999999987,0.09999999999998899,-11.190322580645162,-7.399999999999995,5.655555555555547,131.13448275862066,13.43333333333332,-6.15,63.736363636363635,180.09999999999997,33.433333333333316,100.1,22.051219512195107
2018-10-23,5,7,56,37,37,75,65,30,24,18,17,9,53,0.09999999999998899,16.766666666666662,1.9181818181817967,0.09999999999998899,-2.531578947368418,12.040298507462666,-4.311764705882348,0.09999999999998899,33.433333333333316,28.67142857142857,112.6,12.599999999999989,6.099999999999994
2018-10-24,5,10,55,37,36,82,66,29,27,29,23,9,59,0.09999999999998899,42.95714285714285,-1.6857142857142904,0.09999999999998899,-2.602702702702697,9.433333333333316,1.638461538461522,-3.2333333333333325,12.599999999999989,61.21111111111111,35.39411764705882,0.09999999999998899,11.420754716981119
2018-10-25,5,11,55,38,36,89,65,30,30,28,20,9,52,0.09999999999998899,10.099999999999998,0.09999999999998899,2.8027027027026863,0.09999999999998899,8.636585365853655,-1.4151515151515137,3.5482758620689614,11.211111111111105,-3.348275862068961,-12.943478260869568,0.09999999999998899,-11.76440677966102
2018-10-26,5,8,56,38,36,77,65,30,26,23,15,7,45,0.09999999999998899,-27.172727272727272,1.9181818181817967,0.09999999999998899,0.09999999999998899,-13.38314606741573,0.09999999999998899,0.09999999999998899,-13.23333333333333,-17.75714285714286,-24.9,-22.12222222222222,-13.361538461538458
2018-10-27,4,6,59,40,37,34,62,31,15,10,13,5,35,-19.899999999999995,-24.9,5.457142857142849,5.363157894736825,2.877777777777757,-55.74415584415584,-4.51538461538461,3.4333333333333327,-42.20769230769231,-56.42173913043478,-13.23333333333333,-28.471428571428568,-22.12222222222222
2018-10-28,4,6,59,41,36,30,56,32,13,9,11,5,39,0.09999999999998899,0.09999999999998899,0.09999999999998899,2.59999999999998,-2.602702702702697,-11.664705882352944,-9.577419354838712,3.3258064516128893,-13.23333333333333,-9.899999999999999,-15.284615384615385,0.09999999999998899,11.528571428571421
2018-10-29,5,6,55,39,36,75,63,29,20,20,18,9,47,25.099999999999987,0.09999999999998899,-6.679661016949156,-4.77804878048781,0.09999999999998899,150.1,12.599999999999989,-9.275,53.94615384615384,122.32222222222222,63.736363636363635,80.1,20.612820512820495
2018-10-30,5,6,77,41,36,82,68,31,25,23,16,8,58,0.09999999999998899,0.09999999999998899,40.09999999999998,5.228205128205121,0.09999999999998899,9.433333333333316,8.03650793650792,6.996551724137912,25.099999999999987,15.09999999999998,-11.011111111111116,-11.011111111111116,23.504255319148925
2018-10-31,5,6,62,38,34,79,66,30,26,13,11,9,50,0.09999999999998899,0.09999999999998899,-19.380519480519474,-7.217073170731703,-5.4555555555555575,-3.558536585365857,-2.841176470588236,-3.1258064516129003,4.0999999999999925,-43.378260869565224,-31.15,12.599999999999989,-13.693103448275867
2018-11-01,5,6,62,39,36,79,67,29,23,13,11,9,47,0.09999999999998899,0.09999999999998899,0.09999999999998899,2.731578947368418,5.982352941176461,0.09999999999998899,1.6151515151515028,-3.2333333333333325,-11.438461538461542,0.09999999999998899,0.09999999999998899,0.09999999999998899,-5.900000000000006
2018-11-02,5,6,62,41,37,78,66,30,23,16,8,8,41,0.09999999999998899,0.09999999999998899,0.09999999999998899,5.228205128205121,2.877777777777757,-1.1658227848101221,-1.39253731343284,3.5482758620689614,0.09999999999998899,23.176923076923075,-27.172727272727272,-11.011111111111116,-12.665957446808507
2018-11-03,4,6,63,43,38,35,62,30,10,6,6,6,30,-19.899999999999995,0.09999999999998899,1.7129032258064392,4.978048780487798,2.8027027027026863,-55.02820512820512,-5.960606060606056,0.09999999999998899,-56.42173913043478,-62.4,-24.9,-24.9,-26.729268292682928
2018-11-04,5,6,62,43,38,29,59,31,14,4,8,5,36,25.099999999999987,0.09999999999998899,-1.4873015873015927,0.09999999999998899,0.09999999999998899,-17.042857142857137,-4.738709677419351,3.4333333333333327,40.09999999999998,-33.233333333333334,33.433333333333316,-16.566666666666663,20.099999999999984
2018-11-05,5,6,58,47,36,69,62,30,17,14,9,5,41,0.09999999999998899,0.09999999999998899,-6.351612903225812,9.402325581395331,-5.163157894736847,138.03103448275863,5.184745762711862,-3.1258064516129003,21.528571428571407,250.1,12.599999999999989,0.09999999999998899,13.988888888888873
2018-11-06,5,6,57,39,36,69,63,30,23,11,9,7,45,0.09999999999998899,0.09999999999998899,-1.6241379310344861,-16.921276595744683,0.09999999999998899,0.09999999999998899,1.7129032258064392,0.09999999999998899,35.39411764705882,-21.32857142857143,0.09999999999998899,40.09999999999998,9.856097560975607
2018-11-07,5,5,56,38,34,74,61,29,22,13,8,7,46,0.09999999999998899,-16.566666666666663,-1.654385964912286,-2.464102564102566,-5.4555555555555575,7.346376811594202,-3.0746031746031743,-3.2333333333333325,-4.247826086956518,18.281818181818178,-11.011111111111116,0.09999999999998899,2.3222222222222033
2018-11-08,5,6,55,39,36,76,61,29,21,12,12,7,42,0.09999999999998899,20.099999999999984,-1.6857142857142904,2.731578947368418,5.982352941176461,2.8027027027026863,0.09999999999998899,0.09999999999998899,-4.445454545454542,-7.592307692307687,50.09999999999999,0.09999999999998899,-8.595652173913049
2018-11-09,5,6,56,40,37,69,64,30,20,15,15,8,42,0.09999999999998899,0.09999999999998899,1.9181818181817967,2.664102564102544,2.877777777777757,-9.11052631578947,5.01803278688524,3.5482758620689614,-4.661904761904767,25.099999999999987,25.099999999999987,14.385714285714268,0.09999999999998899
2018-11-10,4,6,60,41,38,33,60,30,12,7,10,5,31,-19.899999999999995,0.09999999999998899,7.242857142857129,2.59999999999998,2.8027027027026863,-52.07391304347826,-6.15,0.09999999999998899,-39.900000000000006,-53.233333333333334,-33.233333333333334,-37.4,-26.090476190476185
2018-11-11,4,6,60,42,37,28,57,31,12,5,7,4,32,0.09999999999998899,0.09999999999998899,0.09999999999998899,2.5390243902438936,-2.531578947368418,-15.051515151515149,-4.900000000000004,3.4333333333333327,0.09999999999998899,-28.471428571428568,-29.900000000000006,-19.899999999999995,3.3258064516128893
2018-11-12,5,5,57,41,38,66,61,29,20,18,14,9,43,25.099999999999987,-16.566666666666663,-4.900000000000004,-2.2809523809523835,2.8027027027026863,135.81428571428572,7.117543859649111,-6.351612903225812,66.76666666666667,260.1,100.1,125.1,34.47499999999999
2018-11-13,5,6,60,39,40,73,63,30,20,16,13,7,54,0.09999999999998899,20.099999999999984,5.363157894736825,-4.77804878048781,5.363157894736825,10.706060606060586,3.3786885245901566,3.5482758620689614,0.09999999999998899,-11.011111111111116,-7.042857142857139,-22.12222222222222,25.6813953488372
2018-11-14,8,6,56,38,39,70,61,29,19,16,24,12,59,60.099999999999994,0.09999999999998899,-6.566666666666665,-2.464102564102566,-2.400000000000002,-4.009589041095896,-3.0746031746031743,-3.2333333333333325,-4.900000000000004,0.09999999999998899,84.71538461538461,71.52857142857141,9.359259259259245
2018-11-15,10,6,56,40,38,72,63,31,19,20,17,7,57,25.099999999999987,0.09999999999998899,0.09999999999998899,5.363157894736825,-2.464102564102566,2.957142857142836,3.3786885245901566,6.996551724137912,0.09999999999998899,25.099999999999987,-29.066666666666663,-41.56666666666666,-3.2898305084745783
2018-11-16,6,6,58,39,37,70,63,30,18,10,13,6,40,-39.900000000000006,0.09999999999998899,3.67142857142857,-2.400000000000002,-2.531578947368418,-2.677777777777779,0.09999999999998899,-3.1258064516129003,-5.163157894736847,-49.9,-23.429411764705886,-14.18571428571429,-29.724561403508776
2018-11-17,5,6,62,42,38,34,60,30,12,4,7,3,34,-16.566666666666663,0.09999999999998899,6.996551724137912,7.792307692307676,2.8027027027026863,-51.328571428571436,-4.661904761904767,0.09999999999998899,-33.233333333333334,-59.9,-46.05384615384616,-49.9,-14.900000000000002
2018-11-18,5,5,66,42,38,28,56,32,13,6,11,7,35,0.09999999999998899,-16.566666666666663,6.55161290322579,0.09999999999998899,0.09999999999998899,-17.547058823529415,-6.566666666666665,6.766666666666654,8.433333333333316,50.09999999999999,57.242857142857126,133.43333333333334,3.041176470588214
2018-11-19,10,6,66,42,39,65,63,31,20,18,18,8,45,100.1,20.099999999999984,0.09999999999998899,0.09999999999998899,2.731578947368418,132.24285714285716,12.599999999999989,-3.025,53.94615384615384,200.1,63.736363636363635,14.385714285714268,28.67142857142857
2018-11-20,15,5,67,38,38,76,65,30,19,26,41,13,59,50.09999999999999,-16.566666666666663,1.6151515151515028,-9.423809523809524,-2.464102564102566,17.023076923076918,3.2746031746031745,-3.1258064516129003,-4.900000000000004,44.54444444444443,127.87777777777775,62.59999999999999,31.2111111111111
2018-11-21,11,5,74,39,40,68,66,31,17,17,23,9,49,-26.56666666666667,0.09999999999998899,10.547761194029848,2.731578947368418,5.363157894736825,-10.426315789473684,1.638461538461522,3.4333333333333327,-10.426315789473684,-34.51538461538461,-43.80243902439024,-30.669230769230772,-16.84915254237288
2018-11-22,7,5,87,41,36,44,58,34,14,7,10,4,34,-36.263636363636365,0.09999999999998899,17.667567567567556,5.228205128205121,-9.899999999999999,-35.19411764705882,-12.021212121212121,9.77741935483869,-17.547058823529415,-58.72352941176471,-56.42173913043478,-55.455555555555556,-30.512244897959185
2018-11-23,8,5,100,45,35,49,59,27,15,9,11,6,33,14.385714285714268,0.09999999999998899,15.042528735632166,9.856097560975607,-2.677777777777779,11.463636363636343,1.824137931034464,-20.48823529411765,7.242857142857129,28.67142857142857,10.099999999999998,50.09999999999999,-2.841176470588236
2018-11-24,7,5,76,47,38,31,58,31,13,7,13,3,27,-12.4,0.09999999999998899,-23.9,4.54444444444444,8.671428571428553,-36.634693877551015,-1.5949152542372835,14.914814814814804,-13.23333333333333,-22.12222222222222,18.281818181818178,-49.9,-18.08181818181818
2018-11-25,12,5,67,43,37,28,53,32,12,9,9,5,33,71.52857142857141,0.09999999999998899,-11.742105263157898,-8.410638297872342,-2.531578947368418,-9.577419354838712,-8.520689655172408,3.3258064516128893,-7.592307692307687,28.67142857142857,-30.669230769230772,66.76666666666667,22.322222222222223
2018-11-26,12,6,73,42,37,62,60,29,20,11,28,11,54,0.09999999999998899,20.099999999999984,9.055223880597008,-2.2255813953488413,0.09999999999998899,121.52857142857142,13.307547169811308,-9.275,66.76666666666667,22.322222222222223,211.2111111111111,120.10000000000001,63.736363636363635
2018-11-27,11,6,62,41,39,68,63,31,24,10,18,8,58,-8.233333333333338,0.09999999999998899,-14.968493150684935,-2.2809523809523835,5.505405405405384,9.77741935483869,5.099999999999993,6.996551724137912,20.099999999999984,-8.990909090909094,-35.61428571428571,-27.172727272727272,7.507407407407407
2018-11-28,10,6,56,41,38,68,62,31,23,10,12,10,59,-8.990909090909094,0.09999999999998899,-9.577419354838712,0.09999999999998899,-2.464102564102566,0.09999999999998899,-1.4873015873015927,0.09999999999998899,-4.066666666666663,0.09999999999998899,-33.233333333333334,25.099999999999987,1.824137931034464
2018-11-29,8,6,57,43,39,72,63,31,24,12,9,9,54,-19.899999999999995,0.09999999999998899,1.8857142857142684,4.978048780487798,2.731578947368418,5.982352941176461,1.7129032258064392,0.09999999999998899,4.447826086956508,20.099999999999984,-24.9,-9.899999999999999,-8.37457627118644
2018-11-30,7,6,55,42,37,66,64,30,19,11,10,8,46,-12.4,0.09999999999998899,-3.408771929824561,-2.2255813953488413,-5.028205128205132,-8.233333333333338,1.6873015873015706,-3.1258064516129003,-20.733333333333338,-8.233333333333338,11.211111111111105,-11.011111111111116,-14.714814814814813
2018-12-01,6,6,61,44,38,33,59,32,13,7,7,4,37,-14.18571428571429,0.09999999999998899,11.0090909090909,4.861904761904756,2.8027027027026863,-49.9,-7.7125,6.766666666666654,-31.47894736842105,-36.263636363636365,-29.900000000000006,-49.9,-19.465217391304346
2018-12-02,5,5,60,42,37,29,54,33,10,7,7,3,39,-16.566666666666663,-16.566666666666663,-1.5393442622950837,-4.445454545454542,-2.531578947368418,-12.021212121212121,-8.37457627118644,3.224999999999989,-22.97692307692307,0.09999999999998899,0.09999999999998899,-24.9,5.505405405405384
2018-12-03,7,6,57,41,38,71,65,31,21,12,13,11,54,40.09999999999998,20.099999999999984,-4.900000000000004,-2.2809523809523835,2.8027027027026863,144.9275862068965,20.47037037037036,-5.960606060606056,110.1,71.52857142857141,85.81428571428572,266.76666666666665,38.56153846153845
2018-12-04,7,6,56,41,38,76,62,31,19,22,13,9,87,0.09999999999998899,0.09999999999998899,-1.654385964912286,0.09999999999998899,0.09999999999998899,7.14225352112674,-4.51538461538461,0.09999999999998899,-9.423809523809524,83.43333333333331,0.09999999999998899,-18.08181818181818,61.21111111111111
2018-12-05,7,6,57,42,37,66,62,31,23,23,12,8,99,0.09999999999998899,0.09999999999998899,1.8857142857142684,2.5390243902438936,-2.531578947368418,-13.057894736842101,0.09999999999998899,0.09999999999998899,21.152631578947357,4.64545454545453,-7.592307692307687,-11.011111111111116,13.893103448275856
2018-12-06,7,6,54,41,37,76,63,31,24,22,17,12,87,0.09999999999998899,0.09999999999998899,-5.163157894736847,-2.2809523809523835,0.09999999999998899,15.25151515151515,1.7129032258064392,0.09999999999998899,4.447826086956508,-4.247826086956518,41.766666666666666,50.09999999999999,-12.021212121212121
2018-12-07,11,6,55,42,36,69,63,30,23,16,15,10,78,57.242857142857126,0.09999999999998899,1.951851851851849,2.5390243902438936,-2.602702702702697,-9.11052631578947,0.09999999999998899,-3.1258064516129003,-4.066666666666663,-27.172727272727272,-11.664705882352944,-16.566666666666663,-10.244827586206895
2018-12-08,7,6,60,43,37,34,59,31,14,9,9,5,47,-36.263636363636365,0.09999999999998899,9.190909090909072,2.4809523809523615,2.877777777777757,-50.62463768115941,-6.249206349206348,3.4333333333333327,-39.030434782608694,-43.65,-39.900000000000006,-49.9,-39.64358974358974
2018-12-09,6,6,60,43,36,29,56,32,12,8,9,4,48,-14.18571428571429,0.09999999999998899,0.09999999999998899,0.09999999999998899,-2.602702702702697,-14.60588235294118,-4.984745762711862,3.3258064516128893,-14.18571428571429,-11.011111111111116,0.09999999999998899,-19.899999999999995,2.227659574468066
2018-12-10,7,7,58,43,37,65,61,30,23,15,16,9,73,16.766666666666662,16.766666666666662,-3.2333333333333325,0.09999999999998899,2.877777777777757,124.23793103448273,9.028571428571407,-6.15,91.76666666666667,87.6,77.87777777777775,125.1,52.183333333333316
2018-12-11,7,6,59,41,36,67,62,29,18,14,12,9,62,0.09999999999998899,-14.18571428571429,1.824137931034464,-4.5511627906976715,-2.602702702702697,3.176923076923055,1.7393442622950728,-3.2333333333333325,-21.639130434782604,-6.566666666666665,-24.9,0.09999999999998899,-14.968493150684935
2018-12-12,6,6,57,42,36,66,63,30,26,11,8,9,70,-14.18571428571429,0.09999999999998899,-3.2898305084745783,2.5390243902438936,0.09999999999998899,-1.39253731343284,1.7129032258064392,3.5482758620689614,44.54444444444443,-21.32857142857143,-33.233333333333334,0.09999999999998899,13.003225806451614
2018-12-13,6,6,58,40,37,68,62,31,24,13,13,10,64,0.09999999999998899,0.09999999999998899,1.8543859649122751,-4.661904761904767,2.877777777777757,3.1303030303030166,-1.4873015873015927,3.4333333333333327,-7.592307692307687,18.281818181818178,62.59999999999999,11.211111111111105,-8.471428571428575
