Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
358.3450012207031,15585700,0.03124781357124212,0.0007422768840960535,4,10,4
347.27099609375,18127500,0.04953373241739453,0.0006220024718402837,5,10,4
354.7040100097656,11272500,0.04445661646020725,0.00020579989178298331,6,10,4
352.989013671875,13033000,0.02522233072056187,0.0006401974488239733,0,10,4
357.6180114746094,7845880,0.02071295283165399,-0.0014792941066236961,1,10,4
335.59100341796875,18192700,0.06706572559960082,0.0003516526766434056,2,10,4
345.30499267578125,30177900,0.0472764177401461,-0.0008571842183361947,3,10,4
338.3210144042969,12545400,0.03233953405979234,0.000972388584158022,4,10,4
325.7489929199219,16677200,0.06065627218918038,0.0010008297621645129,5,11,4
325.8919982910156,8603620,0.026273541530854948,-0.0009911199064991114,6,11,4
327.5539855957031,12948500,0.02617979832093822,-0.0011997254522821477,0,11,4
330.49200439453125,15655500,0.020579747342384238,0.0005779550456426585,1,11,4
339.4859924316406,19817200,0.038362944533690616,-8.24323234669543e-05,2,11,4
349.2900085449219,18797000,0.0429697412267737,0.001511593822394497,3,11,4
342.4150085449219,16834200,0.03205606485253207,-0.0007622821406465361,4,11,4
345.4880065917969,8535470,0.014256800617783099,-0.0003241777126320925,5,11,4
363.2640075683594,24205600,0.056269340815712145,-0.0027500465201851397,6,11,4
366.92401123046875,30450100,0.048257513148698354,-0.0029080042976317947,0,11,4
367.69500732421875,15838900,0.02082563545464217,0.0007886373803494671,1,11,4
423.5610046386719,45783200,0.1677595667388614,0.008763803972938878,2,11,4
420.7349853515625,58945000,0.1395332683404243,-0.005509390102478892,3,11,4
397.8179931640625,29589200,0.08956340374625082,0.004605122854929156,4,11,4
376.13299560546875,15727500,0.09304386951260941,-0.003730022719443193,5,11,4
387.8819885253906,11905600,0.04323794834980291,0.0012040015052575833,6,11,4
387.4079895019531,41518800,0.08661408347592309,0.0009731708441040018,0,11,4
375.197998046875,32222500,0.05735388950133224,-0.0034701729750763106,1,11,4
380.55499267578125,18931800,0.033659069865842016,-0.0006516425867917196,2,11,4
357.8399963378906,25233200,0.07075485416132067,0.0001089913515618384,3,11,4
350.8479919433594,29850100,0.04000731828750653,0.0021548134241927627,4,11,4
352.9200134277344,15273000,0.039794495706484065,0.0007224706889188215,5,11,4
367.572998046875,15151600,0.05003189364613935,-0.0017003425260315134,6,11,4
376.9010009765625,30930100,0.05601784767553252,-3.983711478238733e-05,0,11,4
375.3479919433594,25442200,0.053142589782754095,0.0017877290466862498,1,11,4
368.3699951171875,18601700,0.03248077781213891,0.00578771091899193,2,11,4
369.6700134277344,8748030,0.015504399494028149,-0.0008007695973705698,3,11,4
376.4469909667969,22946500,0.06802256081359098,-0.0007835974711835799,4,11,4
375.4909973144531,15375600,0.04153226464471903,5.063357392814698e-05,5,11,4
378.0469970703125,9194440,0.024692728579371055,0.0005343141227803644,6,11,4
379.2449951171875,11763000,0.018565320849830952,1.3196964698119433e-05,0,12,4
381.31500244140625,12364100,0.016341869104004543,0.001067312902113097,1,12,4
375.010009765625,13340100,0.02318708489822338,0.001887889060252949,2,12,4
369.60400390625,14529600,0.02962808799834234,-0.0004383551599909637,3,12,4
376.85400390625,15181800,0.036734800472553696,-0.00025743492135885473,4,12,4
374.7850036621094,7009320,0.02022669283724414,0.00013606433701613595,5,12,4
375.0950012207031,6491650,0.008082508446446566,-0.00034659188309472055,6,12,4
361.90899658203125,18898700,0.03908138448409044,-3.8704670211755865e-05,0,12,4
352.218994140625,32915500,0.052517597874046945,-3.9769486008419e-05,1,12,4
346.364990234375,16427700,0.017377658310959738,-0.005846416218666099,2,12,4
350.5060119628906,32431300,0.06669557805326674,0.0009329250810225625,3,12,4
352.5419921875,16989800,0.01057003117451499,-0.00045662709174161987,4,12,4
347.3760070800781,11675900,0.016714367073828326,-0.001868342432281921,5,12,4
351.6319885253906,12415200,0.022865080194584924,-0.0007706810034162518,6,12,4
345.3450012207031,17264200,0.019948779049999747,0.0009497833428255701,0,12,4
327.06201171875,30864900,0.057472272525726946,-0.0006329097388414551,1,12,4
319.7760009765625,37567900,0.05966010519515971,2.8153099417660295e-05,2,12,4
311.39599609375,39173000,0.06402028914621358,-0.0006968955952199881,3,12,4
317.8429870605469,23823100,0.03834799661407689,-0.0007047474147819714,4,12,4
329.95599365234375,20856700,0.04518676378145118,-0.0012516650484027097,5,12,4
320.8429870605469,15207600,0.033633995782125885,0.0007012966235511443,6,12,4
331.885986328125,22315100,0.04273080166397357,0.00039474990896752626,0,12,4
334.5719909667969,16574200,0.02028203034740016,-0.0005588668693741047,1,12,4
322.53399658203125,15092300,0.04164839387112869,-0.0007688672898724301,2,12,4
319.00799560546875,9883640,0.018021332398749094,0.00045143837507440266,3,12,4
327.92401123046875,16410500,0.0467332110292645,-0.0010398854804477518,4,12,4
315.8630065917969,15185200,0.05207755367395986,0.0009402717764170525,5,12,4
317.239013671875,11676600,0.028770958160787112,0.0014562367103249088,6,12,4
312.6700134277344,12302500,0.025487713310446802,0.00015665305525675436,0,12,4
310.73699951171875,12528300,0.017571038479377726,0.0005696198180555733,1,12,4
320.1929931640625,13942900,0.032178080970829886,0.000755807902414811,2,12,4
314.2489929199219,8036550,0.020483903102752873,-0.0005409179153664486,3,1,1
315.0320129394531,7860650,0.0072520427940014585,-0.0005904309118820371,4,1,1
281.0820007324219,33054400,0.12120304066176682,0.00022767505980948906,5,1,1
264.19500732421875,55629100,0.11497139702633322,0.0033649673298647522,6,1,1
274.4739990234375,43962800,0.050010516593250065,0.0004991125159051115,0,1,1
286.1889953613281,23245700,0.05448189135202904,-0.0003913480725467621,1,1,1
294.3370056152344,24866800,0.055373189952967534,-0.0006862740523814042,2,1,1
283.3489990234375,19982500,0.042385124444237754,-0.0034092353292162012,3,1,1
290.4079895019531,18718600,0.0377175753507885,-0.010691787350874924,4,1,1
274.7959899902344,15264300,0.05168893426745048,-0.000684101253648864,5,1,1
265.6600036621094,18200800,0.05508245557352054,0.0018293774935678857,6,1,1
267.7959899902344,18880300,0.02640644947327261,-0.0015010588436262947,0,1,1
225.86099243164062,72843904,0.21996216978356564,-0.00870887539313875,1,1,1
178.10299682617188,97638704,0.3054282803528338,-0.006771327118772724,2,1,1
209.843994140625,81773504,0.29491736565870696,-0.0036883915576233738,3,1,1
208.0970001220703,38421000,0.10922510149560899,-0.0012638360386116722,4,1,1
199.25999450683594,23469700,0.08649648650477068,0.003964712268898374,5,1,1
210.33900451660156,30085100,0.12436125893288262,0.005381733777775295,6,1,1
214.86099243164062,18658300,0.04538922800908412,-0.009094227522933174,0,1,1
211.31500244140625,24051100,0.04917304374065213,0.0002981498677858058,1,1,1
226.89700317382812,29924600,0.07848033411380878,0.001873110027073444,2,1,1
233.406005859375,33544600,0.046746474411437144,0.00047553374315268017,3,1,1
232.87899780273438,24621700,0.04284712921991443,-0.0007686431845769724,4,1,1
247.8470001220703,24782500,0.07907071188443807,-0.0019971801835152476,5,1,1
253.71800231933594,33582700,0.04585676233258204,0.0014228096876873196,6,1,1
273.4729919433594,106794000,0.21766855614638622,-0.0011189395840696123,0,1,1
263.4750061035156,44399000,0.09904932763816679,-0.0004706060045527048,1,1,1
233.9149932861328,44352200,0.1739250966771008,-0.002423897998239122,2,1,1
233.51300048828125,32213400,0.08152700160986331,-0.003173259359880101,3,1,1
226.4250030517578,26605200,0.07532796845530092,7.062475752222742e-05,4,1,1
217.46400451660156,23348200,0.07949272387813595,-0.0027452824820244515,5,1,1
226.9720001220703,29128500,0.09225293396038681,-0.0021192164996497106,6,2,1
238.22900390625,30612100,0.08764975486870365,-0.0032532107449789196,0,2,1
227.26800537109375,40783700,0.09565979989556624,0.0010692055638167677,1,2,1
226.85299682617188,26594300,0.04045439118804665,0.0035793949003157187,2,2,1
217.11099243164062,22516400,0.11493767364888748,-0.0008658625670885358,3,2,1
222.26600646972656,24435300,0.06603093081776984,0.0016511257909885232,4,2,1
227.75399780273438,21604200,0.03455417632135179,-0.00026785320679513703,5,2,1
223.41200256347656,17145200,0.037819437785907746,-0.00010292640884705416,6,2,1
220.11000061035156,27791300,0.0320617452965736,0.0007814141558110156,0,2,1
219.83900451660156,21115100,0.030069873876115913,-0.0004867647937663011,1,2,1
219.18499755859375,17201900,0.024450418697624314,0.00010491135512612058,2,2,1
221.76400756835938,15206200,0.021069447495577445,0.0009243455442265008,3,2,1
235.427001953125,42744400,0.08585753470229492,0.0004289988997302732,4,2,1
257.3210144042969,49732500,0.10308759065024062,0.0007227319600161055,5,2,1
234.8249969482422,56552400,0.16657729896976167,0.0,6,2,1
233.84300231933594,28153700,0.04584272591464987,-0.0018003756573759383,0,2,1
243.61000061035156,27363100,0.05794312354802288,0.0006978291881260677,1,2,1
236.3260040283203,25200800,0.051265433975755906,0.00035543965690291253,2,2,1
240.2830047607422,18270500,0.03005196260537002,-0.0001331666411277138,3,2,1
243.7790069580078,23876700,0.032603571617359994,-0.00011078909942921081,4,2,1
244.53399658203125,12284200,0.049904604334973277,4.0934045019961586e-05,5,2,1
235.9770050048828,19527000,0.05362816698453228,7.623671765948233e-05,6,2,1
238.89199829101562,16400000,0.03307785487380041,0.0004437269074540372,0,2,1
238.73500061035156,14200400,0.014801094260245748,0.0006492503357304293,1,2,1
237.47000122070312,11496200,0.016176272994269,-0.0005600522372724659,2,2,1
236.42599487304688,13619400,0.014740233478221816,4.233783865591819e-05,3,2,1
253.8280029296875,44013900,0.0855073258784891,-0.0012134148071593217,4,2,1
254.26300048828125,13949300,0.02089553571603322,7.867551481152083e-05,5,2,1
260.2019958496094,25213700,0.06394833182513503,0.0005956863581725201,6,3,1
275.6700134277344,40465700,0.06963647748216058,-0.002263660924671391,0,3,1
281.7019958496094,50461300,0.06576265206951099,0.001022337040591558,1,3,1
273.0920104980469,41383000,0.0600426612798862,-0.0012925930184779228,2,3,1
276.1780090332031,41302400,0.06382159143130246,-0.002092863699433833,3,3,1
272.7229919433594,28918900,0.02812061051654119,-0.0015729718739380034,4,3,1
276.260986328125,17825900,0.028582248101442,0.0006226995355989272,5,3,1
274.35400390625,22067900,0.01941921824213646,0.0016694045137992835,6,3,1
289.60699462890625,59178200,0.06866908986213369,0.0008805204554512078,0,3,1
291.760009765625,67770800,0.035552177153889926,-0.0008055109037370015,1,3,1
296.3789978027344,33963900,0.02369296442641243,-0.0008502074858416308,2,3,1
294.35400390625,32585200,0.015987724213087973,-0.0008017299867128262,3,3,1
285.3370056152344,31421500,0.032105825898245365,-0.003136710323710687,4,3,1
281.885009765625,22612300,0.01909770607694866,-0.0016319490456010344,5,3,1
286.39300537109375,11970100,0.019690634239233198,-0.002472154693801264,6,3,1
290.5929870605469,21516100,0.029497530584876544,6.931207035049119e-06,0,3,1
285.5050048828125,21497200,0.028100309850427656,-0.0015341895635346667,1,3,1
256.29901123046875,57008000,0.1419378241126367,-0.0016348340387449714,2,3,1
260.9280090332031,52732000,0.06277444276202025,0.00010725034558119805,3,3,1
261.7489929199219,18456700,0.021939963872815355,-0.0004010730569730107,4,3,1
260.0249938964844,17130100,0.025605400602759485,-0.00041535126053063326,5,3,1
267.9599914550781,18438100,0.03912713541639114,-0.00024258263725593254,6,3,1
266.739990234375,22811900,0.059416616337447506,-0.0006110609234948521,0,3,1
245.59500122070312,40073700,0.09357986548541955,0.007642659223672182,1,3,1
246.19700622558594,35866900,0.053590694393450634,0.00032085991697308053,2,3,1
248.53199768066406,25730000,0.03858232855209446,0.00013678955767672146,3,3,1
247.0290069580078,17274900,0.04729768537310398,-0.00021860126936982364,4,3,1
252.79800415039062,16040900,0.029274200015643386,-0.00022942687946246146,5,3,1
242.71299743652344,21699400,0.051023463373141974,0.0006839368635556959,6,3,1
247.5260009765625,23009600,0.04192062207308494,-0.0002909036840649139,0,3,1
244.2239990234375,22672000,0.024680819125148672,-4.061113129866151e-06,1,3,1
247.27200317382812,22877200,0.026459597807279904,-0.0007400702662562145,2,4,2
253.0050048828125,26272600,0.036855780207681335,0.00027272284266702436,3,4,2
254.32200622558594,23146600,0.01653175334652116,-0.00012191575489341461,4,4,2
253.69700622558594,12493500,0.01655909757421113,0.00025225114903886837,5,4,2
260.5979919433594,19649200,0.03466268587076064,0.00047205412637489716,6,4,2
255.49200439453125,20034200,0.028372806790672188,-0.0008532647424821087,0,4,2
253.17999267578125,18467400,0.014274066012132856,-0.0004581614574958517,1,4,2
245.02200317382812,30086400,0.0394406728850224,-0.001106007175844305,2,4,2
243.67599487304688,21643500,0.028061831623273872,7.38906230920721e-05,3,4,2
236.07200622558594,28882000,0.04692596729702233,-0.0002372147242475785,4,4,2
236.552001953125,16365200,0.022897403402760415,-7.185858024990788e-05,5,4,2
236.1529998779297,12387900,0.018128875554098697,-0.0008596246068965232,6,4,2
224.58700561523438,31181800,0.06729398373603744,0.000765837141117451,0,4,2
219.15899658203125,31719000,0.04000036961421305,-0.00039240248631116877,1,4,2
223.83299255371094,22562000,0.023709188833767488,0.00037534633129637844,2,4,2
228.572998046875,24805400,0.025701440411594844,8.74513343337944e-06,3,4,2
222.8820037841797,20429800,0.031377587272659394,-0.0001301449085853536,4,4,2
223.3560028076172,12939000,0.015574290879724331,0.0004476747589931014,5,4,2
222.60000610351562,15021500,0.01789783700303504,5.3878741573563605e-05,6,4,2
224.62600708007812,18364700,0.019704711845380835,-2.6764322478838185e-05,0,4,2
235.2689971923828,24978000,0.048898589707744126,0.001415434317627897,1,4,2
234.17599487304688,23847900,0.018986956674896804,-0.000525250671826951,2,4,2
236.46200561523438,17036000,0.014048091563594154,-0.002080691116744685,3,4,2
231.26800537109375,21448700,0.027712394722663364,-0.00014271217797389614,4,4,2
226.38999938964844,13957200,0.027498813137159277,8.836199706201415e-05,5,4,2
219.42999267578125,28943700,0.05617249049175038,-4.519989619322302e-06,6,4,2
229.28599548339844,38574000,0.07009351321408237,-0.0013825586778865879,0,4,2
225.85499572753906,21469200,0.028807207034656834,-0.0011688575172752898,1,4,2
225.80799865722656,18936500,0.016157188957124598,-0.0005093065517959763,2,4,2
236.14500427246094,33818600,0.06475760387777912,-0.0008723831010844598,3,4,2
232.07899475097656,18815300,0.029675277912945233,0.0011289632966280548,4,5,2
234.92999267578125,12535500,0.014573413806011808,-0.0002127773997666463,5,5,2
240.35800170898438,18494100,0.03911865975206219,-8.316350414693862e-06,6,5,2
239.01800537109375,21223400,0.020301934230069252,-0.0006945098799281218,0,5,2
236.12100219726562,23929100,0.030811767391020886,0.0005420556471690775,1,5,2
229.78199768066406,29587200,0.03150966429013659,-0.000522212873065284,2,5,2
237.33399963378906,29064400,0.04607717346606354,-0.0005477718447972058,3,5,2
243.86300659179688,27445500,0.042327940160366014,-0.0003855008626684619,4,5,2
241.83200073242188,19790500,0.03407205433282254,-0.0004259023862017218,5,5,2
240.29600524902344,15019100,0.02185060084808175,1.2445994069483826e-05,6,5,2
242.1580047607422,20892300,0.020444810873403992,-5.368597372651294e-05,0,5,2
241.11199951171875,19282600,0.01158687746296058,0.0011861520122499638,1,5,2
236.3769989013672,27180100,0.03683973983486919,-0.0006895526448139631,2,5,2
236.9290008544922,24413700,0.01598751170207495,0.00010974163765822938,3,5,2
237.60499572753906,16329400,0.008268788731352453,0.00016414412804885997,4,5,2
236.1529998779297,11089700,0.01020849603830485,-0.0006055623734090661,5,5,2
236.802001953125,11134300,0.008537771435734998,0.0003589135834035266,6,5,2
233.1280059814453,16780300,0.020433622398741174,-0.00039035815360593347,0,5,2
231.94700622558594,14241900,0.010068284984576787,-0.0002457752607595916,1,5,2
234.01800537109375,15499400,0.012254050069905898,-8.541656288445604e-06,2,5,2
235.343994140625,15108900,0.010293572867852893,-9.770801758147825e-05,3,5,2
240.34800720214844,27003000,0.025138248291516747,-0.00025800804205480295,4,5,2
238.8719940185547,14605000,0.00977833135681835,0.00043539598133852963,5,5,2
240.9530029296875,11508000,0.01326150020721094,-0.00010790891271891451,6,5,2
237.11000061035156,14423900,0.018526277833425607,-2.529081053572694e-05,0,5,2
237.11599731445312,16425000,0.010819217611247113,-0.00021506298024779734,1,5,2
237.2830047607422,18837000,0.008200402216497066,-0.0001095779134654729,2,5,2
237.4080047607422,13829600,0.00495247183531092,-0.0001306015751501195,3,5,2
237.0959930419922,14805000,0.007597644539240321,-1.6861536473401923e-05,4,5,2
233.34500122070312,14098600,0.021749984727796733,-0.0008999837698196855,5,5,2
230.19000244140625,14730800,0.016162581726772745,0.00018679902307690472,6,5,2
222.92599487304688,26090500,0.047072662589538405,-0.00014353499098337418,0,6,2
225.80299377441406,20459000,0.017970559639616007,-0.00029672477611335143,1,6,2
225.87399291992188,17752400,0.015513840913916523,-0.00045153381659971797,2,6,2
224.32400512695312,14728100,0.01127849888069025,-0.0007578242410976228,3,6,2
224.95199584960938,18056500,0.012496701993312166,0.00023564597861387257,4,6,2
225.61900329589844,11131500,0.005972022118882534,-0.00010198721548322835,5,6,2
222.88099670410156,13318400,0.01590826743466381,-8.968469258243922e-06,6,6,2
228.48899841308594,23378400,0.02972998382563873,0.00021443470810400919,0,6,2
229.04800415039062,28353100,0.013271649878443962,-0.0002314319803822425,1,6,2
228.80299377441406,15904800,0.007771603072316196,0.00022727828979489135,2,6,2
229.7050018310547,14416000,0.006644333683686895,0.0,3,6,2
229.98199462890625,14017700,0.007605339727687649,-0.000269570929067615,4,6,2
232.40199279785156,13305300,0.015016735671061498,0.00017215233157090578,5,6,2
233.54299926757812,12165900,0.012301528996395436,-0.0005181152834600223,6,6,2
236.822998046875,19912100,0.018909963586311633,-0.00024490297692744635,0,6,2
250.89500427246094,41612000,0.06615228895089344,-0.0002869974465802512,1,6,2
249.28399658203125,43858400,0.04210145810844032,0.0005776431474028768,2,6,2
249.0070037841797,30980200,0.03269201212292661,0.00014455610826768407,3,6,2
244.6060028076172,23965300,0.029492968721883103,-0.0003107202090215657,4,6,2
245.21200561523438,20608100,0.021614382642291107,-0.0004567456289007726,5,6,2
243.94400024414062,10600900,0.013816634503490069,0.0001024575167225304,6,6,2
246.99000549316406,17692500,0.0169743922576321,-0.0002550853825573369,0,6,2
244.29600524902344,15108700,0.01715524147035854,-5.7338507623554335e-05,1,6,2
240.51499938964844,17344900,0.015907548543872562,-0.0006236363506018852,2,6,2
242.7989959716797,16133100,0.01234370715974374,-0.0008031007898089972,3,6,2
243.593994140625,13983500,0.009091169234518585,-0.0001847261017417999,4,6,2
250.99000549316406,20488600,0.03381910756323576,-0.00013946237437063348,5,6,2
249.01100158691406,15137600,0.01510702347427684,-0.001164641494045199,6,6,2
257.0639953613281,34742900,0.03456422943607405,-0.00010886246088756977,0,6,2
263.0719909667969,44533800,0.04657625158753206,0.0010377777311181237,1,6,2
258.6210021972656,27029800,0.036743355145040346,-0.0002668006215829077,2,7,3
255.41200256347656,21551900,0.02957316630144353,0.00018400494041316637,3,7,3
256.33599853515625,19033800,0.014090415960221755,0.0006046703552471076,4,7,3
260.885986328125,15620400,0.028548402326130987,-0.0003104561248524924,5,7,3
271.9129943847656,44156100,0.061093787343192506,-0.0029604788752469824,6,7,3
269.0299987792969,49154800,0.03670400128091715,0.0034680664619154166,0,7,3
266.2070007324219,28857600,0.024577855650168845,-0.0008452298508174472,1,7,3
270.7850036621094,36980200,0.03247154696770321,0.0001550757498831015,2,7,3
269.2279968261719,40301200,0.019652819499001013,-0.0002673977730605642,3,7,3
284.8940124511719,100390000,0.09594051114746148,-4.9167647430904724e-05,4,7,3
293.114990234375,41109900,0.05281985415325049,8.537405078631583e-05,5,7,3
310.86700439453125,56405000,0.0748329334642628,-0.0001286998760122476,6,7,3
292.0539855957031,62053900,0.10653324309460904,-6.844287240628943e-05,0,7,3
287.4639892578125,28727200,0.03317425696993597,0.002021206800274321,1,7,3
285.8290100097656,27486600,0.027617003101089884,0.0007451384228882095,2,7,3
278.0889892578125,49482600,0.0579240817007175,7.2428619400773885e-06,3,7,3
279.47198486328125,27591400,0.030278299878678146,-0.0005044913929618865,4,7,3
274.9010009765625,25187100,0.030838257678247924,-0.0004874579760380712,5,7,3
273.614013671875,15332500,0.011584815894274682,-0.0004203759537370073,6,7,3
278.9809875488281,22711400,0.022058163402092917,-0.00035485939134175903,0,7,3
275.8330078125,22930700,0.01861887017406229,-0.0006380486310996874,1,7,3
277.22198486328125,19389800,0.011972304938417293,0.00042932581536127767,2,7,3
276.04901123046875,18531300,0.0086864345340202,-0.00015941498018810083,3,7,3
288.27801513671875,37199400,0.05085845448811428,-0.00039549901792173734,4,7,3
288.6969909667969,20662200,0.016541798010481328,-0.0001973568140373443,5,7,3
292.6860046386719,16032300,0.018581497844084624,-0.0001605716350206736,6,7,3
293.6239929199219,30592000,0.03591572158967008,3.066059233562103e-05,0,7,3
294.427001953125,25453600,0.010994307264205447,0.0001936195918150738,1,7,3
289.5899963378906,24672600,0.019942732713739128,-0.0016816862387419073,2,7,3
287.72198486328125,21635800,0.012415950144085468,-9.026233777969923e-05,3,7,3
284.6499938964844,23629100,0.02342894089915874,0.00012650884580941058,4,7,3
281.60101318359375,18995000,0.024522520913130817,-0.004090922982189546,5,8,3
282.614013671875,17722200,0.01982863558340765,0.0006793225908722195,6,8,3
281.22698974609375,21474100,0.018691612193614607,-7.05352846793238e-06,0,8,3
285.2179870605469,21908700,0.0159658285605025,-0.0013007671819339627,1,8,3
281.8819885253906,20128000,0.014256381779351436,8.520350700666222e-05,2,8,3
278.5769958496094,18792100,0.012582445347928411,0.0005887114416736933,3,8,3
279.5849914550781,42484800,0.014567642241392162,0.000561592876055197,4,8,3
260.99700927734375,58533000,0.07371415829084701,0.00045589808649084757,5,8,3
265.0830078125,23789600,0.02508946967287111,0.0014900578386045054,6,8,3
264.4700012207031,20979400,0.01689288678596672,-0.00048395176037164357,0,8,3
270.385986328125,25433900,0.02382482118904088,0.0007840850708035478,1,8,3
266.3760070800781,26815400,0.01960308030175811,-0.0007245140663306146,2,8,3
264.0799865722656,27685500,0.012901302182084426,0.00019691743323672746,3,8,3
265.67999267578125,27091200,0.02290061368252582,-0.0005683565971291329,4,8,3
261.5509948730469,19321100,0.020555241576674637,0.001204363384506137,5,8,3
258.5069885253906,29717000,0.021004499853313402,-6.57556343547572e-05,6,8,3
257.97601318359375,21617900,0.013176882237950152,-0.00019388744685839638,0,8,3
211.07899475097656,42147200,0.22225810189678177,0.06913056656945901,1,8,3
226.6840057373047,60869200,0.06573260590499763,0.0009484407035747195,2,8,3
235.35000610351562,32275000,0.04612626464747637,2.1200866343903467e-05,3,8,3
232.56900024414062,23173800,0.020317307798679123,0.00039989129780111616,4,8,3
230.38999938964844,23205900,0.05501924648970215,-6.073314643596107e-05,5,8,3
228.16900634765625,18406600,0.0315852466626726,-0.00024984478325965054,6,8,3
210.4949951171875,59220700,0.08408934951091941,-0.0020285610728524826,0,8,3
221.60899353027344,61089200,0.13406022850832983,0.0021073625695749477,1,8,3
225.83099365234375,31808000,0.04985833212819728,0.0009697933657025715,2,8,3
224.7689971923828,21905400,0.022169665718580388,-0.0003025024131967085,3,8,3
231.39599609375,31336600,0.0646958692017726,0.000661203653099078,4,8,3
229.77999877929688,17142500,0.02591826086991542,0.0005005026276221935,5,8,3
228.76100158691406,19412600,0.02572851485059036,0.001543081310726643,6,8,3
230.05599975585938,20710700,0.026740148045684174,0.0008693402843413289,0,8,3
228.12100219726562,20575200,0.019201281829752514,-0.0004121032193816539,1,9,3
229.28399658203125,18760400,0.018112328670029227,0.00017449340345723207,2,9,3
227.18299865722656,17482000,0.012961693518392546,0.00014084540151853775,3,9,3
230.29800415039062,20962400,0.016952134588045415,-0.0004298735623121208,4,9,3
235.0189971923828,20671400,0.029201206428824903,-0.0006340001317993105,5,9,3
239.83999633789062,25473700,0.03507315383938184,0.0003919671483050745,6,9,3
239.8470001220703,21192200,0.014175495697155972,-4.198843752944359e-06,0,9,3
243.60699462890625,26879200,0.025463381050765628,-0.0007881602212034955,1,9,3
238.16799926757812,23635700,0.02773094572976735,0.000705381361453939,2,9,3
238.4770050048828,21215500,0.023334219256977328,-0.0006206479065066231,3,9,3
240.10699462890625,19224700,0.011916349496825336,-0.0010495275314934519,4,9,3
235.22900390625,17962600,0.022874988998909187,5.526736952230311e-05,5,9,3
230.51199340820312,18478800,0.028792304628589824,0.0004208029293232454,6,9,3
230.6439971923828,20997800,0.019648114962784943,-0.0006589930789518166,0,9,3
230.3040008544922,19177800,0.1277510413059954,-0.0002344764063664949,1,9,3
229.09100341796875,20144200,0.016767678651913233,-6.547349928478694e-05,2,9,3
229.80999755859375,18935400,0.005936454660014261,0.016148116159350603,3,9,3
232.97500610351562,20242200,0.009337378772851217,-0.0005022186563620585,4,9,3
231.4929962158203,12712600,0.009156633474965316,-0.00040603448986149674,5,9,3
231.21200561523438,14444700,0.006301164124460332,2.1580298177685708e-05,6,9,3
227.0850067138672,19678800,0.020730966340816743,-0.0005108772918168316,0,9,3
230.6179962158203,25009300,0.03228986282903557,0.0013789401871047357,1,9,3
